93,BREAKER CAJA MOLDEADA FIJO EZC250H 2 POLOS 225A,U,207.96,0.00,0,CATALOGO
94,BREAKER CAJA MOLDEADA FIJO EZC250H 2 POLOS 250A,U,216.31,0.00,0,CATALOGO
95,BREAKER CAJA MOLDEADA FIJO EZC400H 3 POLOS 320A,U,600.63,0.00,0,CATALOGO
96,BREAKER CAJA MOLDEADA FIJO EZC400H 3 POLOS 350A,U,600.63,0.00,0,CATALOGO
97,BREAKER CAJA MOLDEADA FIJO EZC400H 3 POLOS 400A,U,600.63,0.00,0,CATALOGO
98,PORTAFUSIBLE 10X38 DC HASTA 32A 1100 VDC,U,4.56,0.00,0,CATALOGO
99,FUSIBLE SOLAR PV DC 40A (14X85),U,8.25,0.00,0,CATALOGO
100,FUSIBLE SOLAR PV DC 50A (14X85),U,8.25,0.00,0,CATALOGO
101,PORTAFUSIBLE 14X85 DC HASTA 50A,U,12.83,0.00,0,CATALOGO
102,"BREAKER DC 16A 2P C CURVE, 10KA 800VDC",U,30.31,0.00,0,CATALOGO
103,"BREAKER DC 20A 2P C CURVE, 10KA 800VDC",U,30.31,0.00,0,CATALOGO
104,"BREAKER DC 32A 2P C CURVE, 10KA 800VDC",U,30.31,0.00,0,CATALOGO
105,"BREAKER DC 50A 2P C CURVE, 10KA 800VDC",U,30.31,0.00,0,CATALOGO
106,TOMA DOBLE POLARIZ. 15A 125/250V BL VETO,U,1.96,0.00,0,INVENTARIO
107,TOMA DOBLE POLARIZ.  15A 125V BL COOPER,U,0.76,0.00,0,INVENTARIO
108,TOMA DOBLE POLARIZ. TIERRA AISLADA 15A 125/250V NJ VETO,U,3.44,0.00,0,INVENTARIO
109,TOMA DOBLE CHINO-TUERT. POLARIZ. 20AMP 220V,U,4.38,0.00,0,INVENTARIO
110,TOMA DOBLE SOBREP. POLARIZ. 15A 125/250V BL VETO CLICK,U,1.70,0.00,0,INVENTARIO
111,TOMA AEREO VINYL POLARIZ. 15A 110V COOPER,U,2.77,0.00,0,INVENTARIO
112,TOMA AEREO VINYL 2P 15A 110V COOPER,U,3.35,0.00,0,INVENTARIO
113,TOMA 20A P/CAJE. P/GALLINA. 125/250V COOPER,U,4.29,0.00,0,INVENTARIO
114,TOMA 50A SOBREP. 125/250V COOPER,U,6.21,0.00,0,INVENTARIO
115,MIXTO TOMA+INTERRUP. BL VETO,U,4.11,0.00,0,INVENTARIO
116,TOMA CAUCHO 2P 110V C/ABRAZ.,U,1.52,0.00,0,INVENTARIO
117,TOMA COAXIAL SIMPLE 75OHM BL VETO,U,2.63,0.00,0,INVENTARIO
118,TOMA JACK TELEFONICO SIMPLE RJ14 VETO,U,2.41,0.00,0,INVENTARIO
119,TOMA 2P+T 32A 220V EMPOT. IP44 AZ LEGRAND,U,9.82,0.00,0,INVENTARIO
120,TOMA 50A P/CAJE. P/GALLINA 125/250V COOPER,U,4.38,0.00,0,INVENTARIO
121,"BREAKER DC 63A 2P C CURVE, 10KA 800VDC",U,30.31,0.00,0,CATALOGO
122,"BREAKER DC 16A 1P C CURVE, 10KA 250VDC",U,15.16,0.00,0,CATALOGO
123,"BREAKER DC 32A 1P C CURVE, 10KA 250VDC",U,15.16,0.00,0,CATALOGO
124,"BREAKER DC 63A 1P C CURVE, 10KA 250VDC",U,15.16,0.00,0,CATALOGO
125,"BREAKER DC 16A 4P C CURVE, 10KA 1000VDC",U,25.65,0.00,0,CATALOGO
126,DC SURGE PROTECTOR 2P 20-40KA 800VDC,U,36.75,0.00,0,CATALOGO
127,DC SURGE PROTECTOR 3P 20-40KA 1000VDC,U,46.40,0.00,0,CATALOGO
128,BASE SOPORTE PIEZA ALTA 35CM ACERO INOXIDABLE LOSA A RIEL SOLAR (INCL. PERNOS Y TUERCAS),U,9.20,0.00,0,CATALOGO
129,BASE SOPORTE PIEZA BAJA 15CM ACERO INOXIDABLE LOSA A RIEL SOLAR (INCL. PERNOS Y TUERCAS),U,8.32,0.00,0,CATALOGO
130,BASE SOPORTE PIEZA ALTA 60CM ACERO INOXIDABLE LOSA A RIEL SOLAR (INCL. PERNOS Y TUERCAS),U,23.00,0.00,0,CATALOGO
131,TAPA REDONDA GRANDE PVC BL,U,0.31,0.00,0,INVENTARIO
132,TAPA REDONDA METALICA,U,0.22,0.00,0,INVENTARIO
133,TAPA CIEGA RECTANGULAR BL,U,0.27,0.00,0,INVENTARIO
134,TAPA INTERPERIE P/TOMA DOBLE,U,3.04,0.00,0,INVENTARIO
135,TAPA 10X10 METALICA,U,0.22,0.00,0,INVENTARIO
136,PLACA P/TOMA DOBLE DE 15AMP BL. COOPER,U,0.22,0.00,0,INVENTARIO
137,PLACA P/TOMA SIMPLE DE 20AMP CR. COOPER,U,0.63,0.00,0,INVENTARIO
138,BASE SOPORTE PIEZA BAJA 40CM ACERO INOXIDABLE LOSA A RIEL SOLAR (INCL. PERNOS Y TUERCAS),U,11.65,0.00,0,CATALOGO
139,BASE SOPORTE PIEZA BAJA 10CM ACERO INOXIDABLE LOSA A RIEL SOLAR (INCL. PERNOS Y TUERCAS),U,8.74,0.00,0,CATALOGO
140,MID CLAMPS ALUM. UNIVERSAL (INCL. PERNO Y TUERCA),U,2.40,0.00,0,CATALOGO
141,END CLAMPS ALUM. 30MM (INCL. PERNO Y TUERCA),U,2.35,0.00,0,CATALOGO
142,END CLAMPS ALUM. 35MM (INCL. PERNO Y TUERCA),U,2.35,0.00,0,CATALOGO
143,RIEL SOLAR ALUM. 1 CANAL 3M,U,23.00,0.00,0,CATALOGO
144,RIEL SOLAR ALUM. 1 CANAL 6M,U,37.50,0.00,0,CATALOGO
145,PERNO DE SUGESION PARA VIGAS METALICAS Y TECHO INCLINADO,U,4.60,0.00,0,CATALOGO
146,PERNO DE SUGESION PARA VIGAS DE MADERA Y TECHO INCLINADO,U,2.40,0.00,0,CATALOGO
147,ANGULO TIPO L,U,2.56,0.00,0,CATALOGO
148,ENCHUFE VINIL POLARIZ. 15A 110V COOPER,U,2.59,0.00,0,INVENTARIO
149,ENCHUFE VINIL 2P 15A 125V COOPER,U,2.19,0.00,0,INVENTARIO
150,ENCHUFE VINIL CHINO POLARIZ. 15A 220V COOPER,U,2.99,0.00,0,INVENTARIO
151,ENCHUFE 20AMP P/GALLINA. 220V COOPER,U,5.27,0.00,0,INVENTARIO
152,ENCHUFE CAUCHO POLARIZ. C/ABRAZ,U,0.67,0.00,0,INVENTARIO
153,ENCHUFE 2P+T 32A 220V IP44 AZ LEGRAND,U,9.60,0.00,0,INVENTARIO
154,ADAPTADOR ENCHUFE POLARIZADO GRIS COOPER,U,0.67,0.00,0,INVENTARIO
155,ADAPTADOR ENCHUFE REDONDO - PLANO,U,0.31,0.00,0,INVENTARIO
156,ENCHUFE MULTIPLE TOMA BL COOPER,U,1.25,0.00,0,INVENTARIO
157,ENCHUFE 50AMP P/GALLINA. 220V COOPER,U,7.32,0.00,0,INVENTARIO
158,TERMINAL DE PUESTA A TIERRA,U,1.28,0.00,0,CATALOGO
159,CABLE DE EXTENSION MC4 2M,U,9.00,0.00,0,CATALOGO
160,CONECTOR MC4 DE RAMA EN Y,U,12.40,0.00,0,CATALOGO
161,CENTRO DE CARGA QOL 1 FASE 1 ESPACIO SN 100A,U,16.94,0.00,0,CATALOGO
162,CENTRO DE CARGA QOL 1 FASE 1 ESPACIO CN 100A,U,20.95,0.00,0,CATALOGO
163,CENTRO DE CARGA QOL 2 FASES 2 ESPACIOS 2F 100A,U,28.84,0.00,0,CATALOGO
164,CENTRO DE CARGA QOL 2 FASES 2 ESPACIOS 2PT 100A,U,15.87,0.00,0,CATALOGO
165,CENTRO DE CARGA QOL 2 FASES 4 ESPACIOS 4F 100A,U,44.17,0.00,0,CATALOGO
166,CENTRO DE CARGA QOL 2 FASES 4 ESPACIOS 4PT 100A,U,27.05,0.00,0,CATALOGO
167,CENTRO DE CARGA QOL 2 FASES 6 ESPACIOS 6F 125A,U,53.99,0.00,0,CATALOGO
168,BOQUILLA/PLAFON 4A 125/250V BL VETO,U,1.47,0.00,0,INVENTARIO
169,BOQUILLA/PLAFON PORCELANA E27,U,0.67,0.00,0,INVENTARIO
170,BOQUILLA CAUCHO REFORZADA NG,U,0.54,0.00,0,INVENTARIO
171,CENTRO DE CARGA QOL 2 FASES 8 ESPACIOS 8F 125A,U,58.69,0.00,0,CATALOGO
172,CENTRO DE CARGA QOL 2 FASES 12 ESPACIOS 12F 125A,U,85.07,0.00,0,CATALOGO
173,CENTRO DE CARGA QOL 2 FASES 16 ESPACIOS 16F 125A,U,96.81,0.00,0,CATALOGO
174,CENTRO DE CARGA QOL 2 FASES 20 ESPACIOS 20F 125A,U,118.73,0.00,0,CATALOGO
175,CENTRO DE CARGA QOL 2 FASES 30 ESPACIOS 30F 225A,U,204.15,0.00,0,CATALOGO
176,CENTRO DE CARGA QOL 3 FASES 3 ESPACIOS 403F 100A,U,57.52,0.00,0,CATALOGO
177,CENTRO DE CARGA QOL 3 FASES 6 ESPACIOS 406F 125A,U,85.16,0.00,0,CATALOGO
178,CENTRO DE CARGA QOL 3 FASES 12 ESPACIOS 412F 125A,U,147.83,0.00,0,CATALOGO
179,CENTRO DE CARGA QOL 3 FASES 20 ESPACIOS 420F 125A,U,209.59,0.00,0,CATALOGO
180,CENTRO DE CARGA QOL 3 FASES 30 ESPACIOS 430F 225A,U,282.01,0.00,0,CATALOGO
181,CABLE FLEX. TW 18 AWG 600V NG,m,0.14,0.00,0,INVENTARIO
182,CABLE FLEX. TW 18 AWG 600V BL,m,0.14,0.00,0,INVENTARIO
183,CABLE FLEX. TW 16 AWG 600V NG,m,0.20,0.00,0,INVENTARIO
184,CABLE FLEX. TW 16 AWG 600V BL,m,0.20,0.00,0,INVENTARIO
185,CABLE FLEX. THHN 14 AWG 600V NG,m,0.39,0.00,0,INVENTARIO
186,CABLE FLEX. THHN 14 AWG 600V RJ,m,0.33,0.00,0,INVENTARIO
187,CABLE FLEX. THHN 14 AWG 600V AZ,m,0.33,0.00,0,INVENTARIO
188,CABLE FLEX. THHN 14 AWG 600V BL,m,0.33,0.00,0,INVENTARIO
189,CABLE FLEX. THHN 14 AWG 600V VD,m,0.33,0.00,0,INVENTARIO
190,CABLE FLEX. THHN 12 AWG 600V NG,m,0.56,0.00,0,INVENTARIO
191,CABLE FLEX. THHN 12 AWG 600V RJ,m,0.50,0.00,0,INVENTARIO
192,CABLE FLEX. THHN 12 AWG 600V AZ,m,0.48,0.00,0,INVENTARIO
193,CABLE FLEX. THHN 12 AWG 600V BL,m,0.48,0.00,0,INVENTARIO
194,CABLE FLEX. THHN 12 AWG 600V VD,m,0.48,0.00,0,INVENTARIO
195,CABLE FLEX. THHN 10 AWG 600V NG,m,0.84,0.00,0,INVENTARIO
196,CABLE FLEX. THHN 10 AWG 600V RJ,m,0.82,0.00,0,INVENTARIO
197,CABLE FLEX. THHN 10 AWG 600V BL,m,0.82,0.00,0,INVENTARIO
198,CABLE FLEX. THHN 10 AWG 600V VD,m,0.82,0.00,0,INVENTARIO
199,CABLE SOLID. TF 16 AWG 600V AZ.,m,0.21,0.00,0,INVENTARIO
200,CABLE SOLID. TF 16 AWG 600V BL.,m,0.21,0.00,0,INVENTARIO
201,CABLE SOLID. THHN 14 AWG 600V NG,m,0.30,0.00,0,INVENTARIO
202,CABLE SOLID. THHN 14 AWG 600V RJ,m,0.30,0.00,0,INVENTARIO
203,CABLE SOLID. THHN 14 AWG 600V AZ,m,0.30,0.00,0,INVENTARIO
204,CABLE SOLID. THHN 14 AWG 600V BL,m,0.30,0.00,0,INVENTARIO
205,CABLE SOLID. THHN 14 AWG 600V VD,m,0.30,0.00,0,INVENTARIO
206,CABLE SOLID. THHN 12 AWG 600V NG,m,0.41,0.00,0,INVENTARIO
207,CABLE SOLID. THHN 12 AWG 600V RJ,m,0.47,0.00,0,INVENTARIO
208,CABLE SOLID. THHN 12 AWG 600V AZ,m,0.41,0.00,0,INVENTARIO
209,CABLE SOLID. THHN 12 AWG 600V BL,m,0.41,0.00,0,INVENTARIO
210,CABLE SOLID. THHN 12 AWG 600V VD,m,0.41,0.00,0,INVENTARIO
211,CABLE SOLID. THHN 10 AWG 600V NG,m,0.55,0.00,0,INVENTARIO
212,CABLE SOLID. THHN 10 AWG 600V RJ,m,0.55,0.00,0,INVENTARIO
213,CABLE SOLID. THHN 10 AWG 600V BL,m,0.55,0.00,0,INVENTARIO
214,CABLE SOLID. THHN 10 AWG 600V VD,m,0.55,0.00,0,INVENTARIO
215,CABLE THHN/THWN 8 AWG 7H 600V NG,m,1.50,0.00,0,INVENTARIO
216,CABLE THHN/THWN 8 AWG 7H 600V RJ,m,1.33,0.00,0,INVENTARIO
217,CABLE THHN/THWN 8 AWG 7H 600V BL,m,1.34,0.00,0,INVENTARIO
218,CABLE THHN/THWN 8 AWG 7H 600V VD,m,1.34,0.00,0,INVENTARIO
219,CABLE THHN/THWN 6 AWG 7H 600V NG,m,1.66,0.00,0,INVENTARIO
220,CABLE THHN/THWN 6 AWG 7H 600V RJ,m,1.66,0.00,0,INVENTARIO
221,CABLE THHN/THWN 6 AWG 7H 600V AZ,m,1.66,0.00,0,INVENTARIO
222,CABLE THHN/THWN 6 AWG 7H 600V BL,m,1.66,0.00,0,INVENTARIO
223,CABLE TELEF. EXTERIOR 2X20 AWG,m,0.25,0.00,0,INVENTARIO
224,CABLE TELEF. INTERIOR 2X22 AWG,m,0.22,0.00,0,INVENTARIO
225,CABLE GEMELO SPT 2X18 AWG 300 V,m,0.40,0.00,0,INVENTARIO
226,CABLE GEMELO SPT 2X16 AWG 300 V,m,0.56,0.00,0,INVENTARIO
227,CABLE GEMELO SPT 2X14 AWG 300 V,m,0.88,0.00,0,INVENTARIO
228,CABLE GEMELO SPT 2X12 AWG 300 V,m,0.93,0.00,0,INVENTARIO
229,CABLE CONCENTRICO THHN/THWN 2X18 AWG 600V,m,0.33,0.00,0,COTIZACION
230,CABLE CONCENTRICO THHN/THWN 2X16 AWG 600V,m,0.70,0.00,0,COTIZACION
231,CABLE CONCENTRICO THHN/THWN 2X14 AWG 600V,m,0.85,0.00,0,COTIZACION
232,CABLE CONCENTRICO THHN/THWN 2X12 AWG 600V,m,1.00,0.00,0,COTIZACION
233,CABLE CONCENTRICO THHN/THWN 2X10 AWG 600V,m,1.91,0.00,0,COTIZACION
234,CABLE CONCENTRICO THHN/THWN 3X10 AWG 600V,m,2.70,0.00,0,COTIZACION
235,CABLE CONCENTRICO THHN/THWN 3X8 AWG 600V,m,4.52,0.00,0,COTIZACION
236,CABLE MULTIPAR 6 PARES X 24 AWG CAT3,m,0.58,0.00,0,COTIZACION
237,CABLE UTP 4 PARES CAT5E RISER,m,0.40,0.00,0,COTIZACION
238,CABLE COAXIAL RG-6 LS-CONNEC,m,0.21,0.00,0,COTIZACION
239,CABLE FUENTE DE PODER POLARZ.,U,2.50,0.00,0,COTIZACION
240,CABLE THHN/THWN 6 AWG FLEX 600V BL,m,2.23,0.00,0,COTIZACION
241,CABLE THHN/THWN 6 AWG 7 HILOS DESNUDO 600V BL,m,1.79,0.00,0,COTIZACION
242,CABLE THHN/THWN 4 AWG 7H 600V BL,m,3.61,0.00,0,COTIZACION
243,CENTRO DE CARGA QOL 3 FASES 42 ESPACIOS 442F 225A,U,418.54,0.00,0,CATALOGO
244,BREAKER PARA CENTRO DE CARGA 1 POLO 10A,U,9.39,0.00,0,CATALOGO
245,BREAKER PARA CENTRO DE CARGA 1 POLO 16A,U,9.39,0.00,0,CATALOGO
246,BREAKER PARA CENTRO DE CARGA 1 POLO 20A,U,9.39,0.00,0,CATALOGO
247,BREAKER PARA CENTRO DE CARGA 1 POLO 32A,U,0.00,0.00,0,CATALOGO
248,BREAKER PARA CENTRO DE CARGA 1 POLO 40A,U,10.26,0.00,0,CATALOGO
249,BREAKER PARA CENTRO DE CARGA 1 POLO 50A,U,10.26,0.00,0,CATALOGO
250,BREAKER PARA CENTRO DE CARGA 1 POLO 63A,U,0.00,0.00,0,CATALOGO
251,BREAKER PARA CENTRO DE CARGA 2 POLOS 16A,U,22.47,0.00,0,CATALOGO
252,BREAKER PARA CENTRO DE CARGA 2 POLOS 20A,U,0.00,0.00,0,CATALOGO
253,BREAKER PARA CENTRO DE CARGA 2 POLOS 32A,U,22.80,0.00,0,CATALOGO
254,BREAKER PARA CENTRO DE CARGA 2 POLOS 40A,U,22.80,0.00,0,CATALOGO
255,BREAKER PARA CENTRO DE CARGA 2 POLOS 50A,U,0.00,0.00,0,CATALOGO
256,BREAKER PARA CENTRO DE CARGA 2 POLOS 63A,U,0.00,0.00,0,CATALOGO
257,BREAKER PARA CENTRO DE CARGA 3 POLOS 16A,U,0.00,0.00,0,CATALOGO
258,BREAKER PARA CENTRO DE CARGA 3 POLOS 20A,U,0.00,0.00,0,CATALOGO
259,BREAKER PARA CENTRO DE CARGA 3 POLOS 32A,U,62.36,0.00,0,CATALOGO
260,BREAKER PARA CENTRO DE CARGA 3 POLOS 40A,U,62.36,0.00,0,CATALOGO
261,BREAKER PARA CENTRO DE CARGA 3 POLOS 50A,U,0.00,0.00,0,CATALOGO
262,BREAKER PARA CENTRO DE CARGA 3 POLOS 63A,U,0.00,0.00,0,CATALOGO
263,"TERMINAL OJO 5/32"" P/20-18AWG RJ",U,0.05,0.00,0,COTIZACION
264,"TERMINAL OJO 1/4"" P/16-14AWG AZ",U,0.09,0.00,0,COTIZACION
265,"TERMINAL OJO 1/4""  P/12-10AWG AM",U,0.12,0.00,0,COTIZACION
266,"TERMINAL U 5/32"" P/20-18AWG RJ",U,0.05,0.00,0,COTIZACION
267,"TERMINAL U 5/32"" P/16-14AWG AZ",U,0.05,0.00,0,COTIZACION
268,"TERMINAL U 1/4"" P/12-10AWG AM",U,0.10,0.00,0,COTIZACION
269,"TERMINAL MACHO 5/32"" P/20-18AWG RJ",U,0.06,0.00,0,COTIZACION
270,"TERMINAL MACHO 1/4"" P/16-14AWG AZ",U,0.07,0.00,0,COTIZACION
271,"TERMINAL MACHO 1/4"" P/12-10AWG AM",U,0.07,0.00,0,COTIZACION
272,"TERMINAL HEMBRA 5/32"" P/20-18AWG RJ",U,0.06,0.00,0,COTIZACION
273,"TERMINAL HEMBRA 1/4"" P/16-14AWG AZ",U,0.09,0.00,0,COTIZACION
